"System Timestamp","Latitude","Longitude","Altitude"
1400139134000,52.842667,9.23251,65.0
1400139135000,52.842667,9.23251,65.0
1400139136000,52.842667,9.23251,65.0
1400139137000,52.842667,9.23251,65.0
1400139138000,52.842667,9.23251,65.0
1400139139000,52.842667,9.23251,65.0
1400139140000,52.842667,9.23251,65.0
1400139141000,52.842667,9.23251,65.0
1400139142000,52.842667,9.23251,65.0
1400139143000,52.842667,9.23251,65.0
1400139144000,52.842667,9.23251,65.0
1400139145000,52.842667,9.23251,65.0
1400139146000,52.842667,9.23251,65.0
1400139147000,52.842667,9.23251,65.0
1400139148000,52.842667,9.23251,65.0
1400139149000,52.842667,9.23251,65.0
1400139150000,52.842667,9.23251,65.0
1400139151000,52.842667,9.23251,65.0
1400139152000,52.842667,9.23251,65.0
1400139153000,52.842667,9.23251,65.0
1400139154000,52.842667,9.23251,65.0
1400139156000,52.842667,9.23251,65.0
1400139157000,52.842667,9.23251,65.0
1400139158000,52.842667,9.23251,65.0
1400139159000,52.842667,9.23251,65.0
1400139160000,52.842667,9.23251,65.0
1400139161000,52.842667,9.23251,65.0
1400139162000,52.842667,9.23251,65.0
1400139163000,52.842667,9.23251,65.0
1400139164000,52.842667,9.23251,65.0
1400139165000,52.842667,9.23251,65.0
1400139166000,52.842667,9.23251,65.0
1400139167000,52.842667,9.23251,65.0
1400139168000,52.842667,9.23251,65.0
1400139169000,52.842667,9.23251,65.0
1400139170000,52.842667,9.23251,65.0
1400139171000,52.842667,9.23251,65.0
1400139172000,52.842667,9.23251,65.0
1400139173000,52.842667,9.23251,65.0
1400139174000,52.842667,9.23251,65.0
1400139175000,52.842667,9.23251,65.0
1400139176000,52.842667,9.23251,65.0
1400139177000,52.842667,9.23251,65.0
1400139178000,52.842667,9.23251,65.0
1400139179000,52.842667,9.23251,65.0
1400139180000,52.842667,9.23251,65.0
1400139181000,52.842667,9.23251,65.0
1400139182000,52.842667,9.23251,65.0
1400139183000,52.842667,9.23251,65.0
1400139184000,52.842667,9.23251,65.0
1400139185000,52.842667,9.23251,65.0
1400139186000,52.842667,9.23251,65.0
1400139187000,52.842667,9.23251,65.0
1400139188000,52.842667,9.23251,65.0
1400139189000,52.842667,9.23251,65.0
1400139190000,52.842667,9.23251,65.0
1400139191000,52.842667,9.23251,65.0
1400139192000,52.842667,9.23251,65.0
1400139193000,52.842667,9.23251,65.0
1400139194000,52.842667,9.23251,65.0
1400139195000,52.842667,9.23251,65.0
1400139196000,52.842667,9.23251,65.0
1400139197000,52.842667,9.23251,65.0
1400139198000,52.842667,9.23251,65.0
1400139199000,52.842667,9.23251,65.0
1400139200000,52.842667,9.23251,65.0
1400139201000,52.842667,9.23251,65.0
1400139202000,52.842667,9.23251,65.0
1400139203000,52.842667,9.23251,65.0
1400139204000,52.842667,9.23251,65.0
1400139205000,52.842667,9.23251,65.0
1400139206000,52.842667,9.23251,65.0
1400139207000,52.842667,9.23251,65.0
1400139208000,52.842667,9.23251,65.0
1400139209000,52.842667,9.23251,65.0
1400139210000,52.842667,9.23251,65.0
1400139211000,52.842667,9.23251,65.0
1400139212000,52.842667,9.23251,65.0
1400139213000,52.842667,9.23251,65.0
1400139214000,52.842667,9.23251,65.0
1400139215000,52.842667,9.23251,65.0
1400139216000,52.842667,9.23251,65.0
1400139217000,52.842667,9.23251,65.0
1400139218000,52.842667,9.23251,65.0
1400139219000,52.842667,9.23251,65.0
1400139220000,52.842667,9.23251,65.0
1400139221000,52.842667,9.23251,65.0
1400139222000,52.842667,9.23251,65.0
1400139223000,52.842667,9.232484,65.0
1400139224000,52.84267,9.232485,65.099976
1400139225000,52.842674,9.232488,65.29999
1400139226000,52.842678,9.2324915,65.400024
1400139227000,52.84268,9.232497,65.5
1400139228000,52.842686,9.232497,65.5
1400139229000,52.84268,9.232492,65.599976
1400139230000,52.84268,9.232491,65.70001
1400139231000,52.84268,9.232491,65.70001
1400139232000,52.84268,9.232491,65.70001
1400139233000,52.84268,9.232491,65.70001
1400139234000,52.84268,9.232491,65.70001
1400139235000,52.84268,9.232491,65.70001
1400139236000,52.84268,9.232491,65.70001
1400139237000,52.84268,9.232491,65.70001
1400139238000,52.84268,9.232491,65.70001
1400139239000,52.84267,9.232481,66.0
1400139240000,52.84267,9.232483,66.099976
1400139241000,52.842667,9.232484,66.099976
1400139242000,52.842667,9.232481,66.20001
1400139243000,52.842663,9.232481,66.20001
1400139244000,52.842663,9.232481,66.20001
1400139245000,52.842663,9.232481,66.20001
1400139246000,52.842663,9.232481,66.20001
1400139247000,52.842663,9.232481,66.20001
1400139248000,52.842663,9.232481,66.20001
1400139249000,52.842663,9.232481,66.20001
1400139250000,52.842663,9.232481,66.20001
1400139251000,52.842663,9.232481,66.20001
1400139252000,52.842663,9.232481,66.20001
1400139253000,52.842663,9.232481,66.20001
1400139254000,52.842663,9.232481,66.20001
1400139256000,52.842663,9.232481,66.20001
1400139257000,52.842663,9.232481,66.20001
1400139258000,52.842663,9.232481,66.20001
1400139259000,52.842663,9.232481,66.20001
1400139260000,52.842663,9.232481,66.20001
1400139261000,52.842663,9.232481,66.20001
1400139262000,52.842663,9.232481,66.20001
1400139263000,52.842663,9.232481,66.20001
1400139264000,52.842663,9.232481,66.20001
1400139265000,52.842663,9.232481,66.20001
1400139266000,52.842663,9.232481,66.20001
1400139267000,52.842663,9.232481,66.20001
1400139268000,52.842663,9.232481,66.20001
1400139269000,52.842663,9.232481,66.20001
1400139270000,52.842663,9.232481,66.20001
1400139271000,52.842663,9.232481,66.20001
1400139272000,52.842663,9.232481,66.20001
1400139273000,52.842663,9.232481,66.20001
1400139274000,52.842663,9.232481,66.20001
1400139275000,52.842663,9.232481,66.20001
1400139276000,52.842663,9.232481,66.20001
1400139277000,52.842663,9.232481,66.20001
1400139278000,52.842663,9.232481,66.20001
1400139279000,52.842663,9.232481,66.20001
1400139280000,52.842663,9.232481,66.20001
1400139281000,52.842663,9.232481,66.20001
1400139282000,52.842663,9.232481,66.20001
1400139283000,52.842663,9.232481,66.20001
1400139284000,52.842663,9.232481,66.20001
1400139285000,52.842663,9.232481,66.20001
1400139286000,52.842663,9.232481,66.20001
1400139287000,52.842663,9.232481,66.20001
1400139288000,52.842663,9.232481,66.20001
1400139289000,52.842663,9.232481,66.20001
1400139290000,52.842663,9.232481,66.20001
1400139291000,52.842663,9.232481,66.20001
1400139292000,52.842663,9.232481,66.20001
1400139293000,52.842663,9.232481,66.20001
1400139294000,52.842663,9.232481,66.20001
1400139295000,52.842663,9.232481,66.20001
1400139296000,52.842663,9.232481,66.20001
1400139297000,52.842663,9.232481,66.20001
1400139298000,52.842663,9.232481,66.20001
1400139299000,52.842663,9.232481,66.20001
1400139300000,52.842663,9.232481,66.20001
1400139301000,52.842663,9.232481,66.20001
1400139302000,52.842663,9.232481,66.20001
1400139303000,52.842663,9.232481,66.20001
1400139304000,52.842663,9.232481,66.20001
1400139305000,52.842663,9.232481,66.20001
1400139306000,52.842663,9.232481,66.20001
1400139307000,52.842663,9.232481,66.20001
1400139308000,52.842663,9.232481,66.20001
1400139309000,52.842663,9.232481,66.20001
1400139310000,52.842663,9.232481,66.20001
1400139311000,52.842663,9.232481,66.20001
1400139312000,52.842663,9.232481,66.20001
1400139313000,52.842663,9.232481,66.20001
1400139314000,52.842663,9.232481,66.20001
1400139315000,52.842663,9.232481,66.20001
1400139316000,52.842663,9.232481,66.20001
1400139317000,52.842663,9.232481,66.20001
1400139318000,52.842663,9.232481,66.20001
1400139319000,52.842663,9.232481,66.20001
1400139320000,52.842663,9.232481,66.20001
1400139321000,52.842663,9.232481,66.20001
1400139322000,52.842663,9.232481,66.20001
1400139323000,52.842663,9.232481,66.20001
1400139324000,52.842663,9.232481,66.20001
1400139325000,52.842663,9.232481,66.20001
1400139326000,52.842663,9.232481,66.20001
1400139327000,52.842663,9.232481,66.20001
1400139328000,52.842663,9.232481,66.20001
1400139329000,52.842663,9.232481,66.20001
1400139330000,52.842663,9.232481,66.20001
1400139331000,52.842663,9.232481,66.20001
1400139332000,52.842663,9.232481,66.20001
1400139333000,52.842663,9.232481,66.20001
1400139334000,52.842663,9.232481,66.20001
1400139335000,52.842663,9.232481,66.20001
1400139336000,52.842663,9.232481,66.20001
1400139337000,52.842663,9.232481,66.20001
1400139338000,52.842663,9.232481,66.20001
1400139339000,52.842663,9.232481,66.20001
1400139340000,52.842663,9.232481,66.20001
1400139341000,52.842663,9.232481,66.20001
1400139342000,52.842663,9.232481,66.20001
1400139343000,52.842663,9.232481,66.20001
1400139344000,52.842663,9.232481,66.20001
1400139345000,52.842663,9.232481,66.20001
1400139346000,52.842663,9.232481,66.20001
1400139347000,52.842663,9.232481,66.20001
1400139348000,52.842663,9.232481,66.20001
1400139349000,52.842663,9.232481,66.20001
1400139350000,52.842663,9.232481,66.20001
1400139351000,52.842663,9.232481,66.20001
1400139352000,52.842663,9.232481,66.20001
1400139353000,52.842663,9.232481,66.20001
1400139354000,52.842663,9.232481,66.20001
1400139356000,52.842663,9.232481,66.20001
1400139357000,52.842636,9.232469,70.400024
1400139358000,52.842632,9.232468,70.400024
1400139359000,52.842632,9.232466,70.400024
1400139360000,52.84263,9.232467,70.400024
1400139361000,52.842625,9.232469,70.400024
1400139362000,52.84262,9.232467,70.5
1400139363000,52.842617,9.232464,70.5
1400139364000,52.842617,9.232468,70.599976
1400139365000,52.842617,9.232468,70.599976
1400139366000,52.842617,9.232468,70.599976
1400139367000,52.842617,9.232468,70.599976
1400139368000,52.84261,9.232475,70.70001
1400139369000,52.84261,9.232482,70.70001
1400139370000,52.84261,9.232484,70.70001
1400139371000,52.842613,9.232483,70.70001
1400139372000,52.842613,9.232483,70.70001
1400139373000,52.842613,9.232483,70.70001
1400139374000,52.842613,9.232483,70.70001
1400139375000,52.842613,9.232483,70.70001
1400139376000,52.842613,9.232483,70.70001
1400139377000,52.842613,9.232483,70.70001
1400139378000,52.842617,9.2325115,70.400024
1400139379000,52.842617,9.232514,70.29999
1400139380000,52.842613,9.232514,70.20001
1400139381000,52.84261,9.232513,70.099976
1400139382000,52.84261,9.232513,70.0
1400139383000,52.842606,9.232516,69.900024
1400139384000,52.842606,9.232518,69.900024
1400139385000,52.842606,9.232525,69.900024
1400139386000,52.84261,9.232531,69.900024
1400139387000,52.842606,9.232535,69.900024
1400139388000,52.8426,9.232544,69.79999
1400139389000,52.842598,9.232556,69.79999
1400139390000,52.842598,9.232569,69.70001
1400139391000,52.842598,9.232578,69.599976
1400139392000,52.8426,9.232579,69.599976
1400139393000,52.842606,9.232573,69.5
1400139394000,52.842613,9.232558,69.599976
1400139395000,52.842613,9.23255,69.5
1400139396000,52.842617,9.232537,69.5
1400139397000,52.842625,9.232523,69.400024
1400139398000,52.842632,9.2325115,69.400024
1400139399000,52.842636,9.232504,69.400024
1400139400000,52.84262,9.232511,69.5
1400139401000,52.84261,9.232518,69.5
1400139402000,52.8426,9.232522,69.5
1400139403000,52.842594,9.232527,69.5
1400139404000,52.842583,9.232531,69.599976
1400139405000,52.84258,9.232533,69.599976
1400139406000,52.84258,9.232534,69.599976
1400139407000,52.842583,9.232528,69.599976
1400139408000,52.842594,9.232522,69.599976
1400139409000,52.842598,9.232528,69.70001
1400139410000,52.842594,9.232531,69.70001
1400139411000,52.842598,9.232536,69.70001
1400139412000,52.842594,9.232536,69.70001
1400139413000,52.842594,9.2325325,69.599976
1400139414000,52.842598,9.232532,69.5
1400139415000,52.842606,9.232539,69.400024
1400139416000,52.842606,9.232548,69.400024
1400139417000,52.842606,9.23255,69.29999
1400139418000,52.842606,9.232545,69.29999
1400139419000,52.84261,9.232544,69.20001
1400139420000,52.84261,9.232544,69.20001
1400139421000,52.84261,9.232544,69.20001
1400139422000,52.84261,9.232544,69.20001
1400139423000,52.84261,9.232544,69.20001
1400139424000,52.84261,9.232544,69.20001
1400139425000,52.84261,9.232544,69.20001
1400139426000,52.84261,9.232544,69.20001
1400139427000,52.84261,9.232544,69.20001
1400139428000,52.84261,9.232544,69.20001
1400139429000,52.84261,9.232544,69.20001
1400139430000,52.84261,9.232544,69.20001
1400139431000,52.84261,9.232544,69.20001
1400139432000,52.84261,9.232544,69.20001
1400139433000,52.84261,9.232544,69.20001
1400139434000,52.84261,9.232544,69.20001
1400139435000,52.84261,9.232544,69.20001
1400139436000,52.84261,9.232544,69.20001
1400139437000,52.84261,9.232544,69.20001
1400139438000,52.84261,9.232544,69.20001
1400139439000,52.84261,9.232544,69.20001
1400139440000,52.84261,9.232544,69.20001
1400139441000,52.84261,9.232544,69.20001
1400139442000,52.84261,9.232544,69.20001
1400139443000,52.84261,9.232544,69.20001
1400139444000,52.84261,9.232544,69.20001
1400139445000,52.84264,9.23257,67.900024
1400139446000,52.842636,9.232581,68.0
1400139447000,52.842632,9.232586,68.0
1400139448000,52.842636,9.232584,68.0
1400139449000,52.842632,9.232586,68.0
1400139450000,52.842632,9.232583,68.0
1400139451000,52.842632,9.232578,68.099976
1400139452000,52.842636,9.232576,68.0
1400139453000,52.842636,9.232576,68.0
1400139454000,52.842644,9.232576,67.900024
1400139456000,52.842644,9.232579,67.79999
1400139457000,52.84264,9.23258,67.79999
1400139458000,52.84264,9.23258,67.79999
1400139459000,52.84265,9.232586,67.79999
1400139460000,52.842655,9.232585,67.79999
1400139461000,52.84266,9.232585,67.900024
1400139462000,52.842663,9.232585,67.79999
1400139463000,52.842667,9.232583,67.70001
1400139464000,52.842667,9.232582,67.599976
1400139465000,52.842667,9.232582,67.599976
1400139466000,52.842667,9.232582,67.599976
1400139467000,52.842667,9.232582,67.599976
1400139468000,52.842667,9.232582,67.599976
1400139469000,52.842667,9.232582,67.599976
1400139470000,52.842667,9.232582,67.599976
1400139471000,52.842667,9.232582,67.599976
1400139472000,52.842667,9.232582,67.599976
1400139473000,52.842667,9.232582,67.599976
1400139474000,52.842667,9.232582,67.599976
1400139475000,52.842667,9.232582,67.599976
1400139476000,52.842667,9.232582,67.599976
1400139477000,52.842667,9.232582,67.599976
1400139478000,52.842667,9.232582,67.599976
1400139479000,52.842667,9.232582,67.599976
1400139480000,52.842667,9.232582,67.599976
1400139481000,52.84262,9.232588,67.79999
1400139482000,52.842625,9.232591,67.70001
1400139483000,52.842632,9.232594,67.599976
1400139484000,52.842636,9.232594,67.599976
1400139485000,52.842636,9.232589,67.599976
1400139486000,52.842636,9.232588,67.5
1400139487000,52.842632,9.232585,67.599976
1400139488000,52.84263,9.232585,67.5
1400139489000,52.84263,9.232583,67.400024
1400139490000,52.842625,9.232581,67.29999
1400139491000,52.842617,9.232587,67.20001
1400139492000,52.84261,9.232593,67.099976
1400139493000,52.842606,9.232596,67.0
1400139494000,52.8426,9.232602,66.70001
1400139495000,52.842606,9.232603,66.599976
1400139496000,52.842606,9.2326,66.5
1400139497000,52.84261,9.232597,66.29999
1400139498000,52.84261,9.232597,66.29999
1400139499000,52.8426,9.232607,66.20001
1400139500000,52.842606,9.232612,66.0
1400139501000,52.842606,9.23261,65.79999
1400139502000,52.842606,9.232607,65.70001
1400139503000,52.842606,9.232607,65.70001
1400139504000,52.842606,9.232607,65.70001
1400139505000,52.842606,9.232607,65.70001
1400139506000,52.842606,9.232607,65.70001
1400139507000,52.842606,9.232607,65.70001
1400139508000,52.842606,9.232607,65.70001
1400139509000,52.842606,9.232607,65.70001
1400139510000,52.842606,9.232607,65.70001
1400139511000,52.842606,9.232607,65.70001
1400139512000,52.842606,9.232607,65.70001
1400139513000,52.842606,9.232607,65.70001
1400139514000,52.842606,9.232607,65.70001
1400139515000,52.842606,9.232607,65.70001
1400139516000,52.8426,9.232604,62.700012
1400139517000,52.842598,9.232613,62.599976
1400139518000,52.84259,9.232619,62.5
1400139519000,52.842587,9.232623,62.5
1400139520000,52.842587,9.232625,62.5
1400139521000,52.84259,9.232628,62.400024
1400139522000,52.842587,9.232631,62.299988
1400139523000,52.842583,9.232634,62.200012
1400139524000,52.842583,9.232634,62.099976
1400139525000,52.842583,9.232631,62.0
1400139526000,52.842583,9.232626,62.0
1400139527000,52.842583,9.232622,62.0
1400139528000,52.842583,9.232619,62.0
1400139529000,52.842587,9.2326145,62.0
1400139530000,52.842583,9.232614,62.0
1400139531000,52.842583,9.232614,62.0
1400139532000,52.842583,9.232614,62.0
1400139533000,52.842583,9.232614,62.0
1400139534000,52.842583,9.232614,62.0
1400139535000,52.842583,9.232614,62.0
1400139536000,52.842583,9.232614,62.0
1400139537000,52.842583,9.232614,62.0
1400139538000,52.842583,9.232614,62.0
1400139539000,52.842583,9.232614,62.0
1400139540000,52.842583,9.232614,62.0
1400139541000,52.842583,9.232614,62.0
1400139542000,52.84259,9.232575,62.200012
1400139543000,52.842594,9.232575,62.200012
1400139544000,52.8426,9.232576,62.299988
1400139545000,52.842606,9.232579,62.200012
1400139546000,52.84261,9.232584,62.200012
1400139547000,52.84261,9.232583,62.200012
1400139548000,52.84261,9.232584,62.200012
1400139549000,52.84261,9.232584,62.200012
1400139550000,52.84261,9.232585,62.200012
1400139551000,52.84261,9.232585,62.200012
1400139552000,52.84261,9.232585,62.200012
1400139553000,52.84261,9.232585,62.200012
1400139554000,52.84261,9.232585,62.200012
1400139556000,52.84261,9.232585,62.200012
1400139557000,52.84261,9.232585,62.200012
1400139558000,52.84261,9.232585,62.200012
1400139559000,52.842587,9.2326,61.700012
1400139560000,52.842583,9.232598,61.599976
1400139561000,52.84258,9.2326,61.599976
1400139562000,52.842575,9.232603,61.5
1400139563000,52.842567,9.232612,61.299988
1400139564000,52.842564,9.232618,61.200012
1400139565000,52.84256,9.232625,61.200012
1400139566000,52.842556,9.232632,61.0
1400139567000,52.84256,9.232634,61.0
1400139568000,52.84256,9.232633,61.0
1400139569000,52.842564,9.232629,60.900024
1400139570000,52.842564,9.232627,60.900024
1400139571000,52.842564,9.232627,60.900024
1400139572000,52.842564,9.232627,60.900024
1400139573000,52.842564,9.232627,60.900024
1400139574000,52.842564,9.232627,60.900024
1400139575000,52.842564,9.232627,60.900024
1400139576000,52.842564,9.232627,60.900024
1400139577000,52.842564,9.232627,60.900024
1400139578000,52.842564,9.232627,60.900024
1400139579000,52.842564,9.232627,60.900024
1400139580000,52.842564,9.232627,60.900024
1400139581000,52.842564,9.232627,60.900024
1400139582000,52.842564,9.232627,60.900024
1400139583000,52.842564,9.232627,60.900024
1400139584000,52.842564,9.232627,60.900024
1400139585000,52.842564,9.232627,60.900024
1400139586000,52.842564,9.232627,60.900024
1400139587000,52.842564,9.232627,60.900024
1400139588000,52.842564,9.232627,60.900024
1400139589000,52.842564,9.232627,60.900024
1400139590000,52.842564,9.232627,60.900024
1400139591000,52.842556,9.232614,59.5
1400139592000,52.84255,9.232613,59.5
1400139593000,52.84255,9.232611,59.400024
1400139594000,52.842552,9.232606,59.400024
1400139595000,52.842556,9.232604,59.299988
1400139596000,52.842556,9.232604,59.299988
1400139597000,52.842556,9.232604,59.299988
1400139598000,52.842556,9.232604,59.299988
1400139599000,52.842556,9.232604,59.299988
1400139600000,52.842556,9.232604,59.299988
1400139601000,52.842556,9.232604,59.299988
1400139602000,52.842556,9.232604,59.299988
1400139603000,52.842556,9.232604,59.299988
1400139604000,52.842556,9.232604,59.299988
1400139605000,52.842556,9.232604,59.299988
1400139606000,52.842556,9.232604,59.299988
1400139607000,52.842556,9.232604,59.299988
1400139608000,52.842545,9.232592,59.200012
1400139609000,52.842545,9.232597,59.099976
1400139610000,52.84254,9.232604,58.900024
1400139611000,52.842537,9.232611,58.799988
1400139612000,52.842537,9.232613,58.599976
1400139613000,52.84254,9.232616,58.5
1400139614000,52.842545,9.232614,58.599976
1400139615000,52.842545,9.232614,58.599976
1400139616000,52.842545,9.232614,58.599976
1400139617000,52.842545,9.232614,58.599976
1400139618000,52.842545,9.232614,58.599976
1400139619000,52.842545,9.232614,58.599976
1400139620000,52.842545,9.232614,58.599976
1400139621000,52.842537,9.23263,58.299988
1400139622000,52.842537,9.232635,58.299988
1400139623000,52.842545,9.232634,58.299988
1400139624000,52.842545,9.232633,58.400024
1400139625000,52.842545,9.232634,58.400024
1400139626000,52.842545,9.23263,58.299988
1400139627000,52.842545,9.23263,58.299988
1400139628000,52.842545,9.23263,58.299988
1400139629000,52.842545,9.23263,58.299988
1400139630000,52.842545,9.23263,58.299988
1400139631000,52.842545,9.23263,58.299988
1400139632000,52.842545,9.23263,58.299988
1400139633000,52.842545,9.23263,58.299988
1400139634000,52.84256,9.232607,59.099976
1400139635000,52.842575,9.232599,59.400024
1400139636000,52.842583,9.232593,59.700012
1400139637000,52.842587,9.232588,59.700012
1400139638000,52.842594,9.232584,59.799988
1400139639000,52.8426,9.232575,59.799988
1400139640000,52.8426,9.232573,59.900024
1400139641000,52.842598,9.232571,60.0
1400139642000,52.8426,9.232567,60.099976
1400139643000,52.8426,9.232567,60.099976
1400139644000,52.8426,9.232567,60.099976
1400139645000,52.8426,9.232567,60.099976
1400139646000,52.8426,9.232567,60.099976
1400139647000,52.84258,9.232556,60.299988
1400139648000,52.842575,9.232557,60.599976
1400139649000,52.842575,9.232555,60.599976
1400139650000,52.842575,9.23255,60.799988
1400139651000,52.842575,9.232547,61.099976
1400139652000,52.84258,9.232547,61.200012
1400139653000,52.84258,9.232545,61.099976
1400139654000,52.84258,9.232545,61.099976
1400139656000,52.84258,9.232545,61.099976
1400139657000,52.84258,9.232545,61.099976
1400139658000,52.84258,9.232545,61.099976
1400139659000,52.84258,9.232545,61.099976
1400139660000,52.84258,9.232545,61.099976
1400139661000,52.84258,9.232545,61.099976
1400139662000,52.84258,9.232545,61.099976
1400139663000,52.84258,9.232545,61.099976
1400139664000,52.84256,9.232543,62.5
1400139665000,52.842556,9.232547,62.5
1400139666000,52.842552,9.232557,62.400024
1400139667000,52.84255,9.232565,62.400024
1400139668000,52.842545,9.232569,62.400024
1400139669000,52.84254,9.232572,62.400024
1400139670000,52.84254,9.232572,62.400024
1400139671000,52.84254,9.232572,62.400024
1400139672000,52.84254,9.232572,62.400024
1400139673000,52.84254,9.232572,62.400024
1400139674000,52.84254,9.232572,62.400024
1400139675000,52.84254,9.232572,62.400024
1400139676000,52.84254,9.232572,62.400024
1400139677000,52.84254,9.232572,62.400024
1400139678000,52.842545,9.232555,62.299988
1400139679000,52.84255,9.2325535,62.200012
1400139680000,52.842552,9.232552,62.099976
1400139681000,52.842556,9.23255,61.900024
1400139682000,52.84256,9.232546,61.900024
1400139683000,52.84256,9.232543,61.900024
1400139684000,52.84256,9.232543,61.900024
1400139685000,52.84256,9.232543,61.900024
1400139686000,52.84256,9.232543,61.900024
1400139687000,52.842552,9.232541,62.299988
1400139688000,52.84255,9.232541,62.400024
1400139689000,52.84255,9.232546,62.299988
1400139690000,52.842545,9.23255,62.599976
1400139691000,52.842545,9.23255,62.599976
1400139692000,52.842545,9.23255,62.599976
1400139693000,52.842545,9.23255,62.599976
1400139694000,52.842545,9.23255,62.599976
1400139695000,52.842545,9.23255,62.599976
1400139696000,52.842545,9.23255,62.599976
1400139697000,52.842545,9.23255,62.599976
1400139698000,52.842545,9.23255,62.599976
1400139699000,52.842545,9.23255,62.599976
1400139700000,52.842545,9.23255,62.599976
1400139701000,52.842545,9.23255,62.599976
1400139702000,52.842545,9.23255,62.599976
1400139703000,52.84257,9.23253,63.299988
1400139704000,52.84257,9.232522,63.400024
1400139705000,52.842575,9.232514,63.400024
1400139706000,52.842575,9.2325115,63.5
1400139707000,52.842575,9.232514,63.5
1400139708000,52.84258,9.232522,63.5
1400139709000,52.84258,9.232522,63.5
1400139710000,52.84258,9.232522,63.5
1400139711000,52.84258,9.232522,63.5
1400139712000,52.84258,9.232522,63.5
1400139713000,52.84258,9.232522,63.5
1400139714000,52.84258,9.232522,63.5
1400139715000,52.84258,9.232522,63.5
1400139716000,52.84258,9.232522,63.5
1400139717000,52.84258,9.232522,63.5
1400139718000,52.84258,9.232522,63.5
1400139719000,52.842594,9.232515,63.900024
1400139720000,52.84259,9.232509,64.0
1400139721000,52.84259,9.232504,64.099976
1400139722000,52.842594,9.2325,64.0
1400139723000,52.842594,9.232503,64.099976
1400139724000,52.842594,9.232507,64.20001
1400139725000,52.842594,9.23251,64.20001
1400139726000,52.84259,9.232509,64.29999
1400139727000,52.842583,9.23251,64.400024
1400139728000,52.84258,9.2325115,64.5
1400139729000,52.842575,9.232514,64.599976
1400139730000,52.84257,9.232514,64.79999
1400139731000,52.842564,9.232513,65.0
1400139732000,52.842564,9.232512,65.099976
1400139733000,52.842564,9.232513,65.20001
1400139734000,52.84257,9.2325115,65.20001
1400139735000,52.84257,9.2325115,65.20001
1400139736000,52.84257,9.2325115,65.20001
1400139737000,52.84257,9.2325115,65.20001
1400139738000,52.84257,9.2325115,65.20001
1400139739000,52.84257,9.2325115,65.20001
1400139740000,52.84257,9.2325115,65.20001
1400139741000,52.84257,9.2325115,65.20001
1400139742000,52.84257,9.2325115,65.20001
1400139743000,52.84257,9.2325115,65.20001
1400139744000,52.84257,9.2325115,65.20001
1400139745000,52.84257,9.2325115,65.20001
1400139746000,52.84257,9.2325115,65.20001
1400139747000,52.84257,9.2325115,65.20001
1400139748000,52.84257,9.2325115,65.20001
1400139749000,52.84257,9.2325115,65.20001
1400139750000,52.84257,9.2325115,65.20001
1400139751000,52.84257,9.2325115,65.20001
1400139752000,52.84257,9.2325115,65.20001
1400139753000,52.84257,9.2325115,65.20001
1400139754000,52.84257,9.2325115,65.20001
1400139756000,52.84257,9.2325115,65.20001
1400139757000,52.84257,9.2325115,65.20001
1400139758000,52.84257,9.2325115,65.20001
1400139759000,52.842583,9.232507,65.400024
1400139760000,52.84258,9.232506,65.400024
1400139761000,52.84257,9.232504,65.29999
1400139762000,52.842564,9.232501,65.29999
1400139763000,52.84256,9.232502,65.29999
1400139764000,52.842556,9.232497,65.29999
1400139765000,52.84255,9.2324915,65.20001
1400139766000,52.842545,9.232489,65.20001
1400139767000,52.842537,9.232484,65.20001
1400139768000,52.84253,9.232474,65.20001
1400139769000,52.842525,9.232471,65.099976
1400139770000,52.84252,9.232473,65.0
1400139771000,52.842518,9.232475,64.79999
1400139772000,52.84252,9.2324705,64.79999
1400139773000,52.84252,9.232465,64.599976
1400139774000,52.84252,9.232465,64.599976
1400139775000,52.84252,9.232465,64.599976
1400139776000,52.84252,9.232465,64.599976
1400139777000,52.84252,9.232465,64.599976
1400139778000,52.84252,9.232465,64.599976
1400139779000,52.84252,9.232465,64.599976
1400139780000,52.84252,9.232465,64.599976
1400139781000,52.84252,9.232465,64.599976
1400139782000,52.84252,9.232465,64.599976
1400139783000,52.84252,9.232465,64.599976
1400139784000,52.84254,9.23244,63.900024
1400139785000,52.842545,9.232438,63.900024
1400139786000,52.84255,9.232431,64.0
1400139787000,52.842545,9.232429,64.0
1400139788000,52.842545,9.232429,64.0
1400139789000,52.842545,9.232429,64.0
1400139790000,52.842552,9.232434,63.799988
1400139791000,52.842552,9.232434,63.700012
1400139792000,52.84255,9.232429,63.700012
1400139793000,52.84255,9.232423,63.599976
1400139794000,52.842545,9.232421,63.700012
1400139795000,52.842545,9.232417,63.700012
1400139796000,52.842545,9.232412,63.599976
1400139797000,52.84255,9.232409,63.700012
1400139798000,52.842552,9.232407,63.599976
1400139799000,52.842556,9.232407,63.599976
1400139800000,52.84256,9.232407,63.700012
1400139801000,52.84256,9.232412,63.700012
1400139802000,52.842567,9.232418,63.5
1400139803000,52.842567,9.232425,63.5
1400139804000,52.842567,9.23243,63.599976
1400139805000,52.842567,9.232434,63.599976
1400139806000,52.842567,9.232439,63.599976
1400139807000,52.842567,9.232441,63.700012
1400139808000,52.842567,9.232441,63.700012
1400139809000,52.842564,9.232445,63.900024
1400139810000,52.842564,9.232447,64.0
1400139811000,52.84256,9.232449,64.099976
1400139812000,52.842556,9.232453,64.099976
