"Timestamp","Accelerometer X","Accelerometer Y","Accelerometer Z","Gyroscope X","Gyroscope Y","Gyroscope Z","System Timestamp"
15814.483,-0.18727055,-1.1572689,10.324009,0.0,0.36363637,5.090909,1400729753759
15832.062,1.0063913,0.26927203,10.2834,-0.36363637,-1.4545455,-0.72727275,1400729753761
15849.64,0.35453328,0.3331147,8.703111,1.0909091,1.4545455,-4.7272725,1400729753794
15867.218,0.14629413,0.16398989,10.626737,1.4545455,3.6363637,0.36363637,1400729753797
15884.796,-0.26097977,-0.043242924,12.400448,-1.4545455,1.0909091,6.909091,1400729753833
15902.374,-0.26141316,-0.80814475,11.592207,-2.1818182,1.0909091,2.1818182,1400729753833
15919.952,0.614018,-0.73292506,9.6272135,-3.6363637,-4.0,-4.3636365,1400729753864
15937.53,0.16970055,-0.3702656,10.34979,1.0909091,4.0,-6.909091,1400729753865
15955.108,0.24554367,0.41737986,10.388413,-0.36363637,1.4545455,0.0,1400729753899
15972.687,0.94122183,-0.07887187,8.626644,-1.0909091,0.0,-0.72727275,1400729753900
15990.265,0.2578304,-0.15503691,7.9196696,0.36363637,-2.1818182,-1.0909091,1400729753932
16007.843,1.0259687,0.11004785,7.9152427,1.4545455,-1.8181819,-1.0909091,1400729753933
16025.421,0.35104334,0.37069,10.475024,-2.5454545,-2.5454545,-11.636364,1400729753976
16042.999,1.0085235,1.555333,8.657681,-0.72727275,-2.5454545,-4.0,1400729753977
16060.577,0.120996736,-0.9658424,9.050498,-0.36363637,-1.0909091,-10.545455,1400729753980
16078.155,-0.419548,0.7778892,8.82309,5.090909,9.818182,-4.0,1400729754017
16095.733,-0.59412175,-0.49672025,8.841105,8.727273,13.454545,4.3636365,1400729754045
16113.312,0.46904936,0.6442537,9.007523,4.7272725,9.454545,6.181818,1400729754047
16130.89,-0.31954318,0.40264598,9.073328,8.0,14.545455,5.818182,1400729754051
16148.468,0.1718126,0.35826895,9.206195,-11.272727,-24.363636,5.090909,1400729754084
16166.046,0.43657407,1.6367307,9.877471,2.1818182,3.6363637,3.2727273,1400729754120
16183.624,0.03297281,0.38321707,8.888831,0.0,0.0,4.3636365,1400729754123
16201.202,0.13254035,0.3171654,9.404532,0.36363637,1.4545455,2.909091,1400729754133
16218.78,0.16683663,0.32245743,9.714455,0.72727275,1.0909091,3.2727273,1400729754165
16236.358,0.06670939,0.84743214,9.601705,-0.72727275,-1.0909091,2.909091,1400729754167
16253.937,-0.1740257,0.34839678,10.0291605,-1.4545455,-1.0909091,2.1818182,1400729754170
16271.515,-0.049481925,0.3126533,8.906128,-4.3636365,-9.090909,3.6363637,1400729754202
16289.093,-0.038663227,0.86144847,8.453459,-0.72727275,-3.6363637,0.36363637,1400729754236
16306.671,0.47990814,0.30286413,8.710344,-7.6363635,-14.909091,-0.36363637,1400729754238
16324.249,0.06095921,0.20716089,10.4697485,-0.72727275,1.4545455,2.1818182,1400729754273
16341.827,0.009152433,0.5715774,8.778487,0.0,-0.36363637,2.1818182,1400729754274
16359.405,0.17160003,0.33678678,10.205123,-0.72727275,2.1818182,2.909091,1400729754307
16376.983,0.1796804,0.21596026,8.809001,1.4545455,1.0909091,0.36363637,1400729754311
16394.563,-0.31534413,0.2325247,10.364779,-0.36363637,1.0909091,0.72727275,1400729754343
16412.14,0.45562643,-0.26196435,8.842345,0.36363637,0.36363637,2.1818182,1400729754344
16429.719,-0.19766217,-0.09488328,10.347233,-0.36363637,1.0909091,1.0909091,1400729754378
16447.297,0.38336265,0.5244562,8.65239,1.4545455,0.72727275,-0.36363637,1400729754382
16464.875,-0.009609872,0.05728066,9.51296,0.72727275,1.0909091,1.4545455,1400729754411
16482.453,-0.22323482,0.96390915,9.890428,0.0,1.8181819,-1.0909091,1400729754412
16500.031,0.056118805,0.2342719,8.971152,0.72727275,0.36363637,0.36363637,1400729754444
16517.61,0.008871847,0.3993613,9.61988,-2.909091,-5.818182,-1.8181819,1400729754447
16535.188,0.051222526,0.28480887,9.573729,-0.36363637,0.0,1.0909091,1400729754481
16552.766,0.5013568,-0.09020067,9.420476,-0.72727275,0.0,2.5454545,1400729754482
16570.344,-0.03259578,1.0437584,9.242514,0.72727275,0.0,0.0,1400729754514
16587.922,-0.20048334,0.36175975,9.480093,-0.36363637,0.36363637,0.72727275,1400729754516
16605.5,0.30892152,0.5593971,8.534881,0.36363637,-0.36363637,0.36363637,1400729754550
16623.078,-0.01814113,-0.49021646,10.19567,0.36363637,1.4545455,0.72727275,1400729754552
16640.656,-0.0035591847,0.4746885,9.49377,0.36363637,-0.36363637,0.0,1400729754583
16658.234,0.10816924,-0.280357,9.494901,-0.36363637,0.36363637,1.0909091,1400729754584
16675.813,0.1666423,-0.18339896,9.189163,1.0909091,1.0909091,0.72727275,1400729754616
16693.39,0.34284586,-0.15580584,9.128781,0.36363637,0.72727275,0.72727275,1400729754623
16710.969,0.32498607,-0.24756713,9.334372,-0.36363637,-1.4545455,-1.0909091,1400729754658
16728.547,0.33680683,-0.11128335,9.611068,0.0,0.72727275,-0.36363637,1400729754692
16746.125,-0.054564774,0.34072605,9.467582,0.36363637,1.0909091,-1.0909091,1400729754695
16763.703,0.309257,0.14337729,9.194077,0.0,0.0,0.0,1400729754696
16781.281,-0.16959779,0.25243017,9.334317,0.0,-0.72727275,-1.4545455,1400729754735
16798.86,-0.0029139596,0.59623694,9.679841,-0.72727275,-0.72727275,-1.4545455,1400729754737
16816.438,-0.043431237,1.256377,9.413253,-0.36363637,-0.72727275,-1.4545455,1400729754763
16834.016,-0.062372338,0.15037651,9.538142,0.0,-0.36363637,0.36363637,1400729754764
16851.594,0.0935013,0.04098428,9.391114,0.0,0.0,0.72727275,1400729754795
16869.172,0.061393328,0.057950914,9.322284,0.0,0.36363637,0.72727275,1400729754795
16886.75,0.03920739,0.16898449,9.298058,-0.36363637,-0.36363637,0.36363637,1400729754828
16904.328,0.08181461,0.2168993,9.440027,0.36363637,0.0,0.72727275,1400729754834
16921.906,0.19545612,0.09378981,9.222735,0.0,0.0,0.72727275,1400729754845
16939.484,0.07375051,-0.13591748,9.322467,-0.36363637,0.0,0.36363637,1400729754881
16957.063,0.031497,-0.031594735,9.368105,0.0,0.36363637,0.72727275,1400729754882
16974.64,0.083485976,-0.064314775,9.32595,-0.72727275,-0.72727275,-0.36363637,1400729754913
16992.219,-0.020674659,-0.042800747,9.348066,0.36363637,0.72727275,1.0909091,1400729754915
17009.797,0.01740432,0.27129197,9.3033905,-0.72727275,-0.36363637,-0.36363637,1400729754949
17027.375,0.05337587,-0.026091918,9.478162,0.0,0.36363637,0.36363637,1400729754951
17044.953,-0.032833606,0.10914642,9.325786,0.0,0.0,0.72727275,1400729754985
17062.531,0.032812715,0.07200033,9.6032715,-0.36363637,-0.36363637,0.72727275,1400729754986
17080.11,0.09398716,-0.010164241,9.388552,-0.36363637,0.0,0.36363637,1400729755019
17097.688,-4.4189184E-4,0.10441432,9.4352255,-0.36363637,0.0,0.0,1400729755021
17115.266,-0.007784973,-0.019043718,9.619125,-0.36363637,-0.36363637,0.0,1400729755055
17132.844,0.10344083,0.038473032,9.340889,0.0,0.0,0.72727275,1400729755056
17150.422,-0.07313589,-0.034048554,9.319029,-0.36363637,-0.36363637,0.36363637,1400729755089
17168.0,0.06445231,0.009604028,9.579836,-0.36363637,-0.36363637,0.36363637,1400729755093
17185.578,0.10582933,0.008079529,9.549346,-0.36363637,0.0,0.36363637,1400729755123
17203.156,0.19284801,0.28414455,9.152279,-0.72727275,0.0,1.8181819,1400729755132
17220.734,0.259906,1.0159303,9.298198,0.0,0.36363637,2.1818182,1400729755166
17238.313,-0.035260975,0.35415813,9.32806,-0.36363637,1.0909091,6.181818,1400729755167
17255.89,-0.24532746,1.0861748,9.886762,-0.36363637,0.72727275,3.6363637,1400729755197
17273.469,0.12775946,0.92573005,9.535008,0.0,0.72727275,0.72727275,1400729755202
17291.047,0.21579188,0.19858244,9.277771,-0.72727275,0.0,1.0909091,1400729755235
17308.625,0.2600802,0.4379444,9.779297,0.0,0.0,1.8181819,1400729755237
17326.203,0.051321644,0.26384825,9.562679,0.72727275,1.8181819,2.909091,1400729755277
17343.781,-0.061480295,0.48804677,9.965017,-0.72727275,-0.72727275,-0.72727275,1400729755278
17361.36,-0.063376375,1.0999346,9.345631,0.0,-0.72727275,-0.72727275,1400729755306
17378.938,-0.08827658,1.603727,8.401069,-0.36363637,-1.0909091,0.36363637,1400729755308
17396.516,-0.19654979,0.22134551,9.733033,0.72727275,1.0909091,-1.0909091,1400729755343
17414.094,-0.2154202,0.44649947,10.154479,-0.72727275,0.36363637,-0.36363637,1400729755344
17431.672,0.23340683,0.5898068,9.347157,0.72727275,0.36363637,0.36363637,1400729755376
17449.25,0.44589218,0.56981385,10.784032,-0.72727275,1.8181819,0.72727275,1400729755403
17466.828,0.16333988,0.96776634,7.926755,0.72727275,-3.2727273,-1.0909091,1400729755404
17484.406,-0.020605909,0.77276874,9.128844,-0.72727275,0.0,2.909091,1400729755406
17501.984,0.6485308,0.32501888,9.969766,0.36363637,1.4545455,1.0909091,1400729755440
17519.563,0.6450683,1.1649674,9.421798,-2.909091,0.0,1.4545455,1400729755443
17537.14,-1.3828068,0.9679071,9.562223,7.6363635,10.909091,1.0909091,1400729755490
17554.719,-0.33223197,0.99107236,8.392876,-1.4545455,-3.2727273,-0.72727275,1400729755493
17572.297,0.7083779,0.20364472,9.583098,-0.36363637,1.0909091,0.36363637,1400729755514
17589.875,0.11763408,0.51798105,8.114722,0.36363637,0.0,5.4545455,1400729755516
17607.453,0.45606226,-0.84819543,10.38303,0.36363637,-0.36363637,2.1818182,1400729755549
17625.031,0.28689104,-0.18804212,7.667729,0.0,-2.909091,4.3636365,1400729755550
17642.61,1.3241042,-0.9266624,10.650426,-1.8181819,0.0,4.0,1400729755585
17660.188,0.5315167,-0.54594696,9.8973875,0.72727275,1.8181819,3.6363637,1400729755587
17677.766,0.51866394,-0.24727549,9.95245,-0.36363637,0.36363637,2.909091,1400729755625
17695.344,0.5303455,0.27383777,9.558389,-1.4545455,-4.7272725,2.909091,1400729755626
17712.922,-0.10176898,-0.25658035,9.358189,-1.4545455,-4.3636365,2.5454545,1400729755657
17730.5,-0.21981362,0.11076437,8.337736,1.0909091,1.4545455,2.5454545,1400729755659
17748.078,0.47994432,-0.5658587,8.886908,0.72727275,-2.5454545,-0.36363637,1400729755698
17765.656,-0.14706519,-0.051238235,8.158909,0.72727275,-0.36363637,-0.72727275,1400729755700
17783.234,0.6314763,-0.38660878,8.594355,-0.36363637,-1.0909091,-2.909091,1400729755734
17800.813,0.22961444,-1.2442868,8.175489,-0.72727275,-1.0909091,-5.090909,1400729755735
17818.39,0.6631905,0.3343717,8.3200865,0.36363637,-3.6363637,-4.7272725,1400729755765
17835.969,1.2152134,0.3770186,8.356699,-1.4545455,-0.72727275,-6.5454545,1400729755767
17853.547,-0.50969225,0.67647666,6.998921,0.72727275,-1.8181819,-1.4545455,1400729755804
17871.125,0.718984,0.20464191,9.603043,-1.8181819,-2.5454545,-1.8181819,1400729755805
17888.703,0.8829363,0.93776006,5.8980584,0.72727275,-0.36363637,1.4545455,1400729755835
17906.281,0.951886,-0.8260922,11.029177,-0.72727275,0.72727275,-1.0909091,1400729755837
17923.86,1.4150618,0.5171977,9.7317095,-2.5454545,2.5454545,-6.181818,1400729755871
17941.438,-0.62910455,0.9421904,7.8234005,1.0909091,-1.4545455,4.3636365,1400729755874
17959.016,-0.10745235,-0.596867,9.491231,-0.72727275,0.0,-4.7272725,1400729755904
17976.594,0.21575399,-0.68865603,12.55341,-0.36363637,-0.36363637,-0.72727275,1400729755906
17994.172,-1.6727556,0.44101033,10.248778,1.0909091,2.5454545,-4.7272725,1400729755914
18011.75,-1.3510448,0.22946347,8.874984,-0.36363637,1.0909091,-2.909091,1400729755946
18029.328,-0.10801644,0.6976041,8.645961,-1.8181819,-2.5454545,10.181818,1400729755979
18046.906,-0.89454865,-0.5801971,13.089935,-0.72727275,0.72727275,10.181818,1400729755983
18064.484,1.1888503,-0.27395278,8.194414,1.0909091,-2.909091,8.363636,1400729755985
18082.063,0.51982415,0.7147924,11.030541,1.4545455,2.1818182,3.2727273,1400729756015
18099.64,0.23005438,0.1532579,8.575362,3.2727273,1.0909091,1.8181819,1400729756024
18117.219,-0.20725383,-0.9605733,9.564044,-1.0909091,3.6363637,-1.4545455,1400729756057
18134.797,0.31386006,2.139498,7.483836,0.36363637,-1.0909091,-4.7272725,1400729756065
18152.375,-0.07152477,0.54371136,10.0579,-1.4545455,-2.1818182,-1.4545455,1400729756104
18169.953,-0.6208245,-0.61018443,11.265699,-2.1818182,-3.6363637,-4.3636365,1400729756105
18187.531,0.5452965,0.35252702,11.132174,-1.0909091,-1.8181819,-8.727273,1400729756137
18205.11,0.8320138,0.10382314,3.0968711,2.5454545,-3.2727273,-3.6363637,1400729756138
18222.688,-0.031612635,0.45078564,11.872855,-0.72727275,-0.36363637,-8.727273,1400729756152
18240.266,-1.1866652,0.2807544,7.6559043,1.8181819,-2.5454545,-0.72727275,1400729756181
18257.844,0.102074586,-0.31243417,8.853357,1.4545455,2.1818182,2.5454545,1400729756183
18275.422,-0.48605794,0.17788161,8.863754,1.4545455,2.5454545,-2.909091,1400729756212
18293.0,-1.6899834,-0.26817238,11.983491,-0.72727275,1.8181819,2.5454545,1400729756220
18310.578,0.011455906,-0.32705808,10.193533,1.4545455,0.36363637,0.0,1400729756247
18328.156,-0.7711663,0.15018962,11.575221,2.1818182,1.4545455,4.0,1400729756282
18345.734,1.1459383,0.7365439,5.955368,-1.4545455,-4.0,2.5454545,1400729756285
18363.313,0.3469463,-0.59273696,12.226893,0.0,1.8181819,2.5454545,1400729756287
18380.89,0.14354925,-0.6119588,10.617967,-2.1818182,-2.5454545,2.909091,1400729756317
18398.469,0.23697646,-0.41405156,6.6169276,-2.1818182,-4.7272725,-1.8181819,1400729756323
18416.047,-1.1976466,0.34558523,10.789256,-1.0909091,0.36363637,-1.0909091,1400729756358
18433.625,0.78584594,0.3412766,6.0092053,1.4545455,-4.7272725,2.1818182,1400729756359
18451.203,-0.28364694,-1.3429502,9.875689,-1.4545455,-3.6363637,1.4545455,1400729756392
18468.781,-0.07976427,0.39181533,8.040388,-0.72727275,-5.090909,-4.7272725,1400729756394
18486.36,1.002354,-0.21272688,10.439341,-1.8181819,-0.36363637,3.6363637,1400729756426
18503.938,0.8678853,-0.21109433,7.4107666,0.0,-0.72727275,-1.4545455,1400729756427
18521.516,1.0875065,0.12646629,7.8354483,-1.0909091,-2.1818182,1.0909091,1400729756460
18539.094,0.08730218,-0.22570996,10.587841,-1.0909091,-0.36363637,-2.909091,1400729756462
18556.672,-1.0989491,0.48865888,10.385423,1.0909091,-1.4545455,1.0909091,1400729756494
18574.25,0.0387621,-1.4841379,10.725406,-1.8181819,-1.0909091,1.8181819,1400729756497
18591.828,0.3784698,0.314986,6.9119644,0.72727275,-3.6363637,4.7272725,1400729756528
18609.406,0.2993641,-0.6379691,8.465108,0.0,-1.4545455,1.8181819,1400729756561
18626.984,0.54226977,-0.9727029,10.545942,-0.36363637,0.36363637,-2.909091,1400729756563
18644.563,1.0754241,0.52474356,7.025483,0.36363637,-5.818182,0.72727275,1400729756565
18662.14,0.3961666,-0.45854855,11.033111,-1.8181819,-1.8181819,4.3636365,1400729756596
18679.719,0.79469615,-0.0062087886,9.671742,-1.4545455,1.4545455,2.5454545,1400729756600
18697.297,1.2641447,-0.28292102,8.423212,-1.0909091,-3.2727273,1.0909091,1400729756635
18714.875,1.5404896,-1.6695052,9.67112,0.0,0.36363637,-1.0909091,1400729756640
18732.453,0.05894458,-0.63162893,8.387829,0.72727275,-1.8181819,3.6363637,1400729756673
18750.031,-0.25881064,-0.013700765,9.521903,-1.0909091,-2.5454545,0.0,1400729756679
18767.61,0.32889238,-0.23774861,9.734823,-1.4545455,-1.4545455,0.72727275,1400729756694
18785.188,-0.5176905,0.058834504,9.748118,-0.72727275,1.4545455,-1.0909091,1400729756700
18802.766,0.25107545,-0.51058567,8.97196,0.36363637,-2.5454545,1.8181819,1400729756733
18820.344,0.08666935,-0.2731241,9.435477,-1.8181819,-1.4545455,0.72727275,1400729756765
18837.922,0.44883674,0.52824926,7.911924,1.8181819,1.0909091,-1.4545455,1400729756767
18855.5,0.27130166,0.05661814,10.520118,-2.1818182,0.36363637,-0.72727275,1400729756801
18873.078,0.19236676,0.9786668,8.7570095,2.909091,-1.0909091,2.1818182,1400729756804
18890.656,0.601269,-0.33815622,8.74708,0.72727275,-1.8181819,-1.4545455,1400729756809
18908.234,-0.20854501,-1.34219,10.094976,-1.8181819,-3.2727273,1.0909091,1400729756846
18925.813,0.112402804,-0.35586423,8.801083,-0.36363637,-1.0909091,0.0,1400729756877
18943.39,0.21555455,-1.0237999,11.156654,-1.0909091,0.0,2.5454545,1400729756878
18960.969,1.3113455,-0.47823903,9.822974,0.0,-2.1818182,2.5454545,1400729756880
18978.547,-0.21847385,-0.3022075,7.0170746,1.4545455,-2.909091,3.2727273,1400729756937
18996.125,0.3220998,-1.0542456,11.364067,-1.4545455,1.4545455,3.2727273,1400729756939
19013.703,-0.03556877,-0.72045684,9.264333,1.0909091,0.0,5.4545455,1400729756941
19031.281,0.009741783,-0.8623955,9.486783,-0.72727275,0.72727275,1.4545455,1400729756978
19048.86,0.63683903,-0.38098517,8.094583,0.72727275,-2.1818182,1.4545455,1400729756978
19066.438,0.7057238,0.26374528,8.33613,0.36363637,-2.5454545,1.8181819,1400729757007
19084.016,-0.21310823,-0.3565399,10.624304,-1.8181819,2.909091,2.5454545,1400729757014
19101.594,-1.2708243,0.6738302,7.9663997,0.72727275,-0.72727275,0.36363637,1400729757043
19119.172,0.22092381,-0.38553348,10.248514,-0.72727275,1.4545455,0.72727275,1400729757045
19136.75,0.3576817,-0.20885403,8.475981,-0.36363637,-1.4545455,-0.36363637,1400729757080
19154.328,0.41354904,-0.7463584,9.358546,0.72727275,-0.72727275,0.0,1400729757081
19171.906,0.09388343,-0.106261574,10.323748,-0.72727275,0.36363637,2.1818182,1400729757114
19189.484,0.017542304,0.035713166,9.081611,0.72727275,-0.36363637,2.5454545,1400729757116
19207.063,-0.106548645,-0.3235822,9.854886,-0.72727275,0.36363637,5.4545455,1400729757147
19224.64,0.20484371,-0.54535353,8.480684,0.72727275,-0.72727275,1.8181819,1400729757149
19242.219,-0.047410935,-0.2123848,9.629855,-1.0909091,-0.36363637,0.36363637,1400729757190
19259.797,0.21136203,-0.22103582,9.456835,0.36363637,0.72727275,1.8181819,1400729757191
19277.375,0.30397397,-0.30221364,9.261849,-0.72727275,-0.36363637,1.4545455,1400729757215
19294.953,0.12859635,-0.67991716,9.054718,0.0,0.0,1.0909091,1400729757217
19312.531,-0.12371004,0.081305936,9.585302,-0.36363637,0.0,1.0909091,1400729757249
19330.11,-0.042501055,0.18827766,9.479839,-0.36363637,0.0,0.72727275,1400729757250
19347.688,-0.06050857,-0.14056607,9.433577,-0.36363637,0.0,0.36363637,1400729757286
19365.266,0.061080433,0.20668004,9.439723,0.0,-0.36363637,-0.36363637,1400729757288
19382.844,0.23929548,0.18041302,9.526628,0.0,-0.36363637,-0.36363637,1400729757321
19400.422,-0.0013902952,0.07794044,9.3139105,0.0,0.0,1.0909091,1400729757356
19418.0,0.121587545,-0.54382855,9.531592,0.0,-0.36363637,0.36363637,1400729757357
19435.578,0.23829849,-0.1041039,9.142412,0.0,-0.36363637,0.36363637,1400729757359
19453.156,0.11529854,-0.029130476,9.417391,-0.36363637,-0.36363637,0.36363637,1400729757390
19470.734,0.09300572,0.14578736,9.44636,0.36363637,0.0,0.72727275,1400729757392
19505.89,-0.11510566,0.08250872,9.405276,0.0,0.0,0.72727275,1400729757511
19523.469,0.22909747,0.03118791,9.399268,-0.72727275,-0.72727275,0.0,1400729757512
19541.047,0.2480806,0.23627277,9.4193325,0.0,0.0,0.72727275,1400729757512
19558.625,0.020020202,0.038013596,9.3317,0.0,-0.36363637,0.36363637,1400729757512
19576.203,0.051929943,0.06296819,9.422629,0.36363637,0.36363637,0.72727275,1400729757513
19593.781,0.18664767,0.16670097,9.456469,-0.36363637,-0.36363637,0.36363637,1400729757514
19611.36,0.30170012,0.14768776,9.484367,-0.36363637,-0.36363637,0.72727275,1400729757547
19628.938,0.081820436,0.18470657,9.408417,-0.72727275,-1.4545455,-1.4545455,1400729757549
19646.516,-0.07150534,-0.08991352,9.426219,-0.36363637,0.36363637,-0.36363637,1400729757588
19664.094,0.06743551,-0.67286897,9.195683,0.36363637,0.0,0.0,1400729757589
19681.672,0.027446851,0.2263583,9.221044,0.36363637,-0.36363637,1.0909091,1400729757620
19699.25,0.090806946,-0.4876523,9.634709,-0.36363637,0.0,1.0909091,1400729757655
19716.828,0.18663795,0.22035553,9.509151,0.0,-0.36363637,1.0909091,1400729757656
19734.406,0.017886294,0.24160527,9.321901,0.36363637,0.72727275,1.0909091,1400729757660
19751.984,0.42806613,-0.09216894,9.381111,-0.36363637,0.0,1.0909091,1400729757694
19769.563,0.23121001,-0.05436376,9.52497,0.0,0.72727275,0.36363637,1400729757697
19787.14,0.21010074,-0.09878057,9.45296,-0.72727275,-1.0909091,0.72727275,1400729757728
19804.719,0.1594955,-0.33804733,9.361503,0.0,0.36363637,1.4545455,1400729757729
19822.297,0.025088718,-0.053462528,9.747076,-0.72727275,-0.36363637,0.0,1400729757764
19839.875,-0.10457726,-0.013573482,9.320367,0.0,0.0,0.36363637,1400729757767
19857.453,0.13565958,-0.063839674,9.335451,-0.72727275,-0.72727275,0.72727275,1400729757798
19875.031,0.10294331,0.15400702,9.406671,0.72727275,0.36363637,0.72727275,1400729757800
19892.61,0.012000801,-0.03529833,9.498116,-0.36363637,0.0,0.0,1400729757833
19910.188,-8.441859E-4,0.2204495,9.511031,-0.36363637,0.0,0.0,1400729757836
19927.766,0.1151042,-0.008671067,9.418415,0.0,-0.36363637,0.0,1400729757868
19945.344,0.18868247,-0.015930085,9.477317,-0.36363637,-0.36363637,0.36363637,1400729757901
19962.922,0.020715958,-0.11944161,9.243821,-0.36363637,-0.36363637,1.0909091,1400729757902
19980.5,0.028113455,0.22986673,9.291212,-0.36363637,-0.36363637,0.0,1400729757908
19998.078,0.10496644,0.03576141,9.490739,0.0,0.0,0.72727275,1400729757930
20015.656,0.010644273,0.08645572,9.484217,0.0,0.0,0.72727275,1400729757966
20033.234,0.019516848,0.1857403,9.429091,0.0,0.0,0.72727275,1400729757968
20050.813,-0.05190808,-0.11790145,9.274624,0.0,0.0,0.36363637,1400729758000
20068.39,0.12433243,0.23212017,9.540362,0.0,0.0,0.72727275,1400729758002
20085.969,0.18679926,-0.1439942,9.160933,0.36363637,0.0,0.72727275,1400729758004
20103.547,0.16516139,0.09881753,9.323289,0.0,0.0,0.36363637,1400729758036
20121.125,0.07063322,0.2343567,9.381012,0.36363637,0.72727275,0.72727275,1400729758070
20138.703,-0.032330256,-0.038580287,9.2283945,0.36363637,0.36363637,0.72727275,1400729758073
20156.281,0.029940298,0.14281145,9.386841,0.36363637,0.36363637,1.0909091,1400729758075
20173.86,0.116037056,0.103650086,9.6240225,0.0,0.36363637,0.0,1400729758106
20191.438,0.06282954,0.022545356,9.430499,-0.36363637,0.0,0.0,1400729758141
20209.016,-0.13717693,0.08673441,9.285708,0.0,-0.72727275,0.0,1400729758141
20226.594,-0.019329792,-0.10016933,9.425185,-0.36363637,0.0,-0.72727275,1400729758172
20244.172,-0.021926241,0.025799952,9.29151,0.0,0.36363637,-0.72727275,1400729758173
20261.75,-0.01034644,-0.086230814,9.295792,0.0,0.0,-1.4545455,1400729758217
20279.328,0.1347792,0.060420398,9.371674,-0.36363637,0.0,-0.36363637,1400729758222
20296.906,0.25034082,-0.13851227,9.270571,-0.36363637,-0.36363637,0.0,1400729758225
20314.484,0.15453777,0.19439852,9.398174,0.0,0.0,0.0,1400729758236
20332.063,0.16573276,0.10182476,9.383434,-0.36363637,0.0,-0.36363637,1400729758267
20349.64,0.2271754,0.117741995,9.293615,0.0,0.0,0.36363637,1400729758299
20367.219,0.12775095,-0.22249767,9.427598,-0.72727275,-0.36363637,-0.36363637,1400729758302
20384.797,0.11489819,0.076173805,9.482659,0.36363637,0.0,0.36363637,1400729758302
20402.375,-0.09389533,0.095234014,9.455701,-0.36363637,0.0,0.0,1400729758336
20419.953,0.052996896,-0.03882765,9.427528,0.0,0.0,-1.4545455,1400729758371
20437.531,0.020690693,0.020060213,9.380796,0.0,0.36363637,0.36363637,1400729758373
20455.11,0.15629658,-0.043390706,9.336267,-0.72727275,0.36363637,0.0,1400729758407
20472.688,0.08252203,-0.0049413694,9.288928,-0.36363637,0.0,0.0,1400729758409
20490.266,0.19677572,0.17592305,9.436829,-0.36363637,-0.36363637,0.36363637,1400729758441
20507.844,0.25086558,0.1220368,9.583593,-0.36363637,0.0,0.36363637,1400729758443
20525.422,0.15660754,-0.18138891,9.229364,0.0,-0.36363637,0.72727275,1400729758477
20543.0,0.11134557,0.21859285,9.269816,-0.36363637,0.36363637,0.36363637,1400729758478
20560.578,0.08232768,0.015518039,9.289952,0.0,0.36363637,0.36363637,1400729758479
20578.156,0.1984296,-0.008712834,9.41758,0.0,0.0,0.36363637,1400729758511
20595.734,0.65759385,-0.10100989,9.408374,0.0,0.36363637,-0.36363637,1400729758547
20613.313,-0.27801993,-0.6914672,10.048207,-0.36363637,-0.72727275,-0.36363637,1400729758548
20630.89,0.13651665,-0.059328824,9.425669,0.36363637,-0.36363637,0.36363637,1400729758549
20648.469,-0.002340642,0.06219748,9.203134,-0.36363637,-0.72727275,0.0,1400729758582
20666.047,-0.06276491,0.21275716,9.561266,0.36363637,0.0,0.72727275,1400729758619
20683.625,0.116165325,-0.078274176,9.454925,0.0,0.36363637,0.72727275,1400729758620
20701.203,0.20939526,0.112329185,9.593522,0.0,0.0,0.36363637,1400729758649
20718.781,-0.28899774,0.59227824,9.192504,0.36363637,-1.4545455,-5.818182,1400729758659
20736.36,0.21815124,-0.19716321,9.11796,0.0,-3.6363637,-2.909091,1400729758690
20753.938,-0.6365961,-0.6972207,15.851505,9.818182,12.363636,-13.090909,1400729758692
20771.516,1.3676858,-0.85325575,9.87366,-2.909091,1.8181819,2.1818182,1400729758694
20789.094,-0.20893297,-0.11011981,10.246583,-0.36363637,1.8181819,0.36363637,1400729758729
20806.672,0.24963924,0.051135674,9.39006,6.181818,9.454545,0.72727275,1400729758730
20824.25,-0.14620498,-0.20670898,9.131126,2.909091,6.181818,0.36363637,1400729758749
20841.828,-0.001225102,0.21844469,9.470935,-0.36363637,0.0,1.0909091,1400729758783
20859.406,0.08336937,0.053224027,9.431828,0.0,0.36363637,0.0,1400729758784
20876.984,0.15733828,-0.0056847176,9.478143,0.36363637,0.36363637,0.36363637,1400729758821
20894.563,0.030554427,-0.09026134,9.215181,0.36363637,0.72727275,0.72727275,1400729758832
20912.14,-0.17748503,-0.024267845,9.310561,-0.36363637,0.0,-0.72727275,1400729758857
20929.719,0.061982192,-0.03562004,9.2876,0.36363637,0.72727275,0.72727275,1400729758858
20947.297,-0.09511194,-0.029321667,9.209485,0.36363637,0.36363637,1.4545455,1400729758888
20964.875,0.038437787,0.20789848,9.260011,0.0,0.72727275,1.0909091,1400729758922
20982.453,0.043212842,0.15784238,9.68746,0.0,-0.72727275,0.72727275,1400729758924
21000.031,-0.09416353,-0.0028477928,9.330799,0.0,0.36363637,0.72727275,1400729758927
21017.61,-0.021665817,0.1668054,9.458557,0.0,0.0,0.36363637,1400729758963
21035.188,0.1766343,0.050671015,9.380767,-0.36363637,0.0,0.36363637,1400729758964
21052.766,-0.053777676,0.20523386,9.410799,-0.36363637,0.0,0.0,1400729758993
